"benchID", "inFile", "func", "time"
"0", "boltzmann_large", "transmitRaw", 0.006302833557128906
"1", "boltzmann_large", "compress", 2.7165067195892334
"2", "boltzmann_large", "transmit", 0.0
"3", "boltzmann_large", "decompress", 1.4010462760925293
"4", "boltzmann_large", "transmitRaw", 0.0
"5", "boltzmann_large", "compress", 2.714931011199951
"6", "boltzmann_large", "transmit", 0.008745670318603516
"7", "boltzmann_large", "decompress", 1.4121854305267334
"8", "boltzmann_large", "transmitRaw", 0.012028932571411133
"9", "boltzmann_large", "compress", 2.6829354763031006
"10", "boltzmann_large", "transmit", 0.016820192337036133
"11", "boltzmann_large", "decompress", 1.4161396026611328
"12", "boltzmann_large", "transmitRaw", 0.002827167510986328
"13", "boltzmann_large", "compress", 2.6810271739959717
"14", "boltzmann_large", "transmit", 0.0013322830200195312
"15", "boltzmann_large", "decompress", 1.3987503051757812
"16", "boltzmann_large", "transmitRaw", 0.016901016235351562
"17", "boltzmann_large", "compress", 2.6882598400115967
"18", "boltzmann_large", "transmit", 0.0
"19", "boltzmann_large", "decompress", 1.4021496772766113
"20", "boltzmann_large", "transmitRaw", 0.016021251678466797
"21", "boltzmann_large", "compress", 2.7102835178375244
"22", "boltzmann_large", "transmit", 0.0020046234130859375
"23", "boltzmann_large", "decompress", 1.4174811840057373
"24", "boltzmann_large", "transmitRaw", 0.0020880699157714844
"25", "boltzmann_large", "compress", 2.690919876098633
"26", "boltzmann_large", "transmit", 0.0
"27", "boltzmann_large", "decompress", 1.3981177806854248
"28", "boltzmann_large", "transmitRaw", 0.0
"29", "boltzmann_large", "compress", 2.6873323917388916
"30", "boltzmann_large", "transmit", 0.008214712142944336
"31", "boltzmann_large", "decompress", 1.4126338958740234
"32", "boltzmann_large", "transmitRaw", 0.002633810043334961
"33", "boltzmann_large", "compress", 2.7531378269195557
"34", "boltzmann_large", "transmit", 0.0068359375
"35", "boltzmann_large", "decompress", 1.4085121154785156
"36", "boltzmann_large", "transmitRaw", 0.0
"37", "boltzmann_large", "compress", 2.705073833465576
"38", "boltzmann_large", "transmit", 0.0
"39", "boltzmann_large", "decompress", 1.4025611877441406
"40", "boltzmann_medium", "transmitRaw", 0.0
"41", "boltzmann_medium", "compress", 0.2752828598022461
"42", "boltzmann_medium", "transmit", 0.0
